T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M,PS,Date,City
30.82,35.09,27.07,71.22,0.68,2.1,97.64,2017-07-15,Delhi
31.13,34.95,27.35,70.19,0.54,1.56,97.6,2017-07-16,Delhi
30.57,33.1,27.83,72.68,8.1,1.68,97.63,2017-07-17,Delhi
31.64,36.36,26.72,67.62,0.99,1.1,97.63,2017-07-18,Delhi
32.76,38.33,27.77,57.69,0.23,1.1,97.51,2017-07-19,Delhi
29.19,31.07,26.65,76.08,11.24,2.06,97.48,2017-07-20,Delhi
30.48,33.75,26.97,71.75,0.49,2.2,97.47,2017-07-21,Delhi
29.48,32.41,26.85,76.63,5.32,3.56,97.46,2017-07-22,Delhi
30.21,34.85,25.94,74.23,1.46,3.34,97.35,2017-07-23,Delhi
28.74,32.68,26.56,82.37,19.83,2.38,97.31,2017-07-24,Delhi
29.47,33.76,25.55,77.09,3.47,2.3,97.35,2017-07-25,Delhi
30.61,34.86,26.05,71.65,1.84,1.45,97.54,2017-07-26,Delhi
30.12,34.8,26.66,69.8,0.41,1.79,97.76,2017-07-27,Delhi
30.45,35.13,26.0,69.38,1.13,2.71,97.78,2017-07-28,Delhi
30.03,33.91,26.49,73.08,0.08,2.62,97.79,2017-07-29,Delhi
29.87,33.95,26.08,75.22,4.59,1.81,97.69,2017-07-30,Delhi
27.76,30.01,26.05,84.14,9.62,1.18,97.79,2017-07-31,Delhi
28.51,32.33,25.38,82.33,14.79,2.0,97.77,2017-08-01,Delhi
29.46,33.47,25.43,75.62,5.16,2.49,97.69,2017-08-02,Delhi
30.28,34.43,26.08,67.55,0.85,3.31,97.43,2017-08-03,Delhi
30.9,35.95,25.66,64.02,2.68,2.38,97.35,2017-08-04,Delhi
31.08,36.12,25.53,62.42,0.43,1.23,97.57,2017-08-05,Delhi
31.18,35.49,27.23,63.1,13.42,1.3,97.68,2017-08-06,Delhi
30.08,34.26,26.5,72.64,8.06,1.1,97.79,2017-08-07,Delhi
31.22,35.32,26.78,69.79,0.96,0.61,97.81,2017-08-08,Delhi
30.63,33.3,28.3,72.18,7.41,0.57,97.68,2017-08-09,Delhi
31.03,35.92,26.86,70.68,1.39,2.41,97.49,2017-08-10,Delhi
31.34,37.54,25.77,63.46,0.93,3.72,97.44,2017-08-11,Delhi
31.46,37.26,26.78,62.64,0.01,3.85,97.48,2017-08-12,Delhi
31.21,36.41,26.4,64.31,0.0,2.66,97.72,2017-08-13,Delhi
30.96,36.0,25.85,63.41,0.19,1.8,98.01,2017-08-14,Delhi
31.84,37.29,26.77,59.0,0.0,2.0,97.88,2017-08-15,Delhi
31.45,38.02,26.66,54.07,0.0,2.87,97.64,2017-08-16,Delhi
31.64,38.04,26.15,53.6,0.0,2.55,97.57,2017-08-17,Delhi
32.04,38.46,25.6,50.65,0.01,1.7,97.66,2017-08-18,Delhi
29.2,32.51,26.26,72.4,29.14,1.51,97.95,2017-08-19,Delhi
30.42,35.92,25.49,71.12,0.33,1.89,97.92,2017-08-20,Delhi
30.78,35.84,26.02,68.13,0.63,1.98,97.78,2017-08-21,Delhi
31.67,36.49,26.6,64.21,2.57,0.91,97.79,2017-08-22,Delhi
29.54,32.9,26.63,74.85,21.48,0.83,97.95,2017-08-23,Delhi
29.8,34.2,25.35,73.63,0.56,0.73,97.88,2017-08-24,Delhi
30.8,34.82,26.33,66.83,3.22,0.7,97.71,2017-08-25,Delhi
30.09,34.25,26.35,73.47,4.58,1.3,97.6,2017-08-26,Delhi
30.54,35.38,26.0,69.4,1.11,1.11,97.6,2017-08-27,Delhi
28.83,32.29,25.74,77.48,1.9,2.47,97.76,2017-08-28,Delhi
29.15,33.16,25.43,74.19,0.12,3.3,97.83,2017-08-29,Delhi
29.74,34.05,26.15,75.6,1.6,2.82,97.86,2017-08-30,Delhi
28.17,30.91,26.38,86.71,20.06,2.0,97.94,2017-08-31,Delhi
28.11,32.03,25.65,83.37,24.16,2.35,97.91,2017-09-01,Delhi
27.77,32.25,23.68,77.44,7.18,2.21,97.93,2017-09-02,Delhi
28.85,33.54,23.1,68.41,0.16,1.54,97.99,2017-09-03,Delhi
29.55,34.63,24.74,64.81,0.0,1.51,98.12,2017-09-04,Delhi
29.61,35.05,24.69,68.94,0.38,2.03,98.1,2017-09-05,Delhi
29.64,34.87,24.46,66.8,3.59,1.37,98.1,2017-09-06,Delhi
29.04,33.6,24.8,73.78,10.75,1.21,98.2,2017-09-07,Delhi
29.13,34.36,24.31,69.38,0.0,1.35,98.24,2017-09-08,Delhi
29.59,35.55,23.29,62.11,0.0,1.57,98.09,2017-09-09,Delhi
30.25,36.44,24.2,57.55,0.0,1.48,98.17,2017-09-10,Delhi
30.07,36.24,24.87,60.46,0.16,1.65,98.32,2017-09-11,Delhi
30.13,35.85,23.9,55.01,0.07,1.63,98.33,2017-09-12,Delhi
30.01,36.46,24.25,55.41,0.0,1.31,98.3,2017-09-13,Delhi
29.95,36.0,24.34,61.07,0.0,1.28,98.25,2017-09-14,Delhi
30.07,36.18,24.95,57.38,0.0,1.33,98.15,2017-09-15,Delhi
29.12,35.42,24.44,56.83,0.14,1.35,98.13,2017-09-16,Delhi
29.55,37.01,22.97,53.04,0.0,2.02,98.05,2017-09-17,Delhi
29.61,37.63,22.6,47.12,0.28,2.04,98.0,2017-09-18,Delhi
29.33,37.09,23.76,45.15,3.35,1.15,97.97,2017-09-19,Delhi
29.16,38.2,22.4,42.69,0.0,1.23,97.89,2017-09-20,Delhi
29.19,36.4,23.29,59.02,1.02,1.36,97.91,2017-09-21,Delhi
26.25,30.14,24.34,86.52,41.42,1.9,97.83,2017-09-22,Delhi
24.96,29.53,21.4,86.14,63.48,1.8,98.08,2017-09-23,Delhi
23.94,30.12,18.18,76.85,1.95,1.95,98.36,2017-09-24,Delhi
26.03,32.71,19.25,67.3,0.0,1.83,98.14,2017-09-25,Delhi
26.94,32.91,20.1,60.3,0.0,1.42,98.23,2017-09-26,Delhi
27.23,33.47,20.9,54.52,0.0,1.09,98.32,2017-09-27,Delhi
27.75,33.75,22.23,53.05,0.0,1.24,98.2,2017-09-28,Delhi
27.84,33.49,22.99,51.37,0.0,1.06,98.17,2017-09-29,Delhi
27.3,34.11,21.52,50.63,0.0,1.23,98.36,2017-09-30,Delhi
26.82,34.01,19.22,47.34,0.0,1.35,98.36,2017-10-01,Delhi
26.97,34.87,20.43,49.96,0.0,1.36,98.23,2017-10-02,Delhi
26.25,34.07,20.91,47.9,0.0,1.45,98.36,2017-10-03,Delhi
26.03,34.05,20.97,49.57,0.0,1.13,98.52,2017-10-04,Delhi
25.96,34.34,19.7,54.46,0.0,1.59,98.52,2017-10-05,Delhi
26.06,35.28,18.96,51.26,0.0,1.6,98.48,2017-10-06,Delhi
26.53,34.1,18.2,49.74,0.0,1.42,98.39,2017-10-07,Delhi
28.17,34.27,21.9,45.79,0.0,0.8,98.34,2017-10-08,Delhi
28.78,35.23,21.79,42.2,0.0,0.77,98.36,2017-10-09,Delhi
28.22,34.92,21.2,41.88,0.0,0.95,98.31,2017-10-10,Delhi
28.02,34.59,22.07,45.54,0.0,0.71,98.34,2017-10-11,Delhi
27.45,33.99,21.59,44.99,0.0,1.33,98.32,2017-10-12,Delhi
27.34,34.55,20.16,43.96,0.0,1.51,98.14,2017-10-13,Delhi
26.87,36.11,20.82,38.83,0.0,1.45,98.1,2017-10-14,Delhi
26.49,35.79,18.96,36.41,0.0,1.56,98.13,2017-10-15,Delhi
26.3,35.76,18.97,34.44,0.0,1.47,98.21,2017-10-16,Delhi
25.32,34.45,17.52,39.03,0.0,1.72,98.36,2017-10-17,Delhi
24.76,34.2,17.36,39.85,0.0,1.72,98.49,2017-10-18,Delhi
26.61,36.07,18.26,40.69,0.0,1.07,98.47,2017-10-19,Delhi
27.03,35.97,20.86,40.34,0.0,1.16,98.43,2017-10-20,Delhi
25.07,34.5,19.17,40.51,0.0,1.72,98.3,2017-10-21,Delhi
25.98,34.7,20.0,31.48,0.0,1.19,98.2,2017-10-22,Delhi
25.26,35.04,19.32,34.2,0.0,1.28,98.38,2017-10-23,Delhi
23.56,33.74,16.74,37.52,0.0,1.85,98.67,2017-10-24,Delhi
23.33,32.35,14.72,33.04,0.0,1.51,98.93,2017-10-25,Delhi
24.23,32.4,16.43,31.8,0.0,0.92,99.04,2017-10-26,Delhi
23.91,32.22,16.61,32.96,0.0,1.13,98.92,2017-10-27,Delhi
23.82,32.84,17.65,36.16,0.0,1.05,98.87,2017-10-28,Delhi
22.76,31.11,16.5,40.83,0.0,1.2,99.11,2017-10-29,Delhi
22.91,30.61,17.3,39.43,0.0,1.07,99.12,2017-10-30,Delhi
22.48,30.16,18.26,42.19,0.0,0.96,98.94,2017-10-31,Delhi
22.11,31.13,15.63,47.98,0.0,1.1,99.01,2017-11-01,Delhi
22.15,31.57,16.59,49.27,0.0,1.2,98.91,2017-11-02,Delhi
22.78,29.98,17.57,47.05,0.0,0.87,98.94,2017-11-03,Delhi
23.61,30.12,18.06,50.72,0.0,0.95,99.14,2017-11-04,Delhi
23.46,30.17,18.29,49.29,0.0,1.06,99.16,2017-11-05,Delhi
21.53,29.9,15.64,49.41,0.0,1.49,99.05,2017-11-06,Delhi
20.47,29.22,14.59,48.33,0.0,1.39,99.02,2017-11-07,Delhi
20.35,29.32,13.76,44.83,0.0,1.57,99.01,2017-11-08,Delhi
20.96,30.93,14.75,43.15,0.0,1.54,98.88,2017-11-09,Delhi
20.87,30.1,13.74,40.98,0.0,1.39,98.99,2017-11-10,Delhi
20.77,29.63,15.18,38.35,0.0,1.29,99.07,2017-11-11,Delhi
19.73,28.42,13.62,40.3,0.0,1.47,98.84,2017-11-12,Delhi
20.43,28.9,13.99,39.97,0.0,0.96,98.68,2017-11-13,Delhi
19.31,27.82,12.89,47.73,0.0,2.12,98.69,2017-11-14,Delhi
19.54,27.74,12.81,49.91,0.0,1.66,98.83,2017-11-15,Delhi
19.67,27.88,14.11,49.27,0.0,1.39,98.97,2017-11-16,Delhi
19.13,25.98,13.49,51.64,0.03,2.1,99.02,2017-11-17,Delhi
19.1,26.49,13.68,52.74,0.08,1.92,99.05,2017-11-18,Delhi
17.95,25.93,12.67,44.7,0.0,2.62,99.17,2017-11-19,Delhi
16.08,25.33,9.65,37.82,0.0,2.33,99.28,2017-11-20,Delhi
15.3,24.69,8.18,40.19,0.0,2.44,99.1,2017-11-21,Delhi
15.72,25.97,8.95,37.13,0.0,2.41,98.99,2017-11-22,Delhi
15.84,25.94,8.08,32.43,0.0,2.13,98.92,2017-11-23,Delhi
15.54,26.12,7.78,31.79,0.0,1.9,99.07,2017-11-24,Delhi
16.78,26.19,8.29,29.8,0.0,1.66,99.12,2017-11-25,Delhi
17.42,26.88,11.78,30.0,0.0,1.56,99.27,2017-11-26,Delhi
15.53,25.65,8.24,35.95,0.0,2.19,98.99,2017-11-27,Delhi
17.57,27.41,8.78,33.3,0.0,1.7,98.91,2017-11-28,Delhi
18.64,26.99,11.08,30.54,0.0,0.99,99.15,2017-11-29,Delhi
17.73,26.91,11.0,34.88,0.0,1.52,99.12,2017-11-30,Delhi
16.81,26.32,9.29,35.18,0.0,1.43,99.13,2017-12-01,Delhi
17.3,26.21,11.12,32.18,0.0,1.16,99.24,2017-12-02,Delhi
17.22,24.9,12.45,34.29,0.0,1.11,99.21,2017-12-03,Delhi
17.2,23.47,11.39,35.76,0.0,1.04,99.06,2017-12-04,Delhi
17.87,25.31,13.14,36.53,0.01,1.2,99.08,2017-12-05,Delhi
17.2,26.18,10.37,39.05,0.05,1.56,98.98,2017-12-06,Delhi
17.15,25.78,12.76,30.49,0.01,2.17,99.1,2017-12-07,Delhi
16.24,26.05,9.22,27.57,0.0,2.24,99.1,2017-12-08,Delhi
17.15,26.42,8.78,29.24,0.0,1.12,99.07,2017-12-09,Delhi
17.57,26.11,11.21,33.87,0.0,1.06,99.1,2017-12-10,Delhi
16.7,24.52,10.62,40.84,0.57,1.19,98.96,2017-12-11,Delhi
16.62,22.65,12.35,67.13,3.94,1.44,99.06,2017-12-12,Delhi
14.44,22.19,9.32,67.77,0.0,1.57,99.33,2017-12-13,Delhi
12.69,21.37,6.53,55.24,0.0,2.04,99.49,2017-12-14,Delhi
12.92,23.25,5.94,53.96,0.0,2.64,99.57,2017-12-15,Delhi
11.96,21.93,5.21,42.99,0.0,3.16,99.71,2017-12-16,Delhi
12.6,24.16,4.62,38.56,0.0,3.18,99.67,2017-12-17,Delhi
13.68,25.54,5.68,39.41,0.0,3.09,99.51,2017-12-18,Delhi
14.43,23.41,7.17,42.04,0.0,2.23,99.48,2017-12-19,Delhi
15.13,23.84,8.56,45.97,0.0,1.52,99.61,2017-12-20,Delhi
16.56,25.99,9.72,47.62,0.0,1.99,99.59,2017-12-21,Delhi
16.01,25.31,9.73,47.53,0.0,2.92,99.38,2017-12-22,Delhi
14.91,25.39,8.54,42.16,0.0,2.81,99.09,2017-12-23,Delhi
15.37,25.04,8.37,41.09,0.0,1.13,99.12,2017-12-24,Delhi
13.87,23.04,7.93,47.17,0.0,2.18,99.31,2017-12-25,Delhi
13.65,23.92,6.2,40.33,0.0,1.76,99.33,2017-12-26,Delhi
15.39,24.45,6.92,34.81,0.0,1.29,99.25,2017-12-27,Delhi
16.29,25.49,10.23,36.95,0.0,1.38,99.22,2017-12-28,Delhi
15.06,25.07,8.74,42.32,0.0,1.38,99.26,2017-12-29,Delhi
13.34,22.7,7.53,37.8,0.0,1.38,99.29,2017-12-30,Delhi
12.81,22.41,7.0,34.28,0.0,1.4,99.17,2017-12-31,Delhi
12.07,21.21,6.25,34.58,0.0,1.37,98.98,2018-01-01,Delhi
10.98,19.78,3.91,38.48,0.0,1.48,99.04,2018-01-02,Delhi
11.02,21.66,4.32,39.62,0.0,1.64,99.09,2018-01-03,Delhi
12.51,22.78,4.14,33.59,0.0,1.29,99.1,2018-01-04,Delhi
13.02,22.5,6.66,30.96,0.0,1.25,99.05,2018-01-05,Delhi
11.71,22.02,4.54,40.49,0.0,1.81,98.97,2018-01-06,Delhi
11.65,21.89,4.35,41.2,0.0,2.21,99.05,2018-01-07,Delhi
11.97,21.9,3.98,38.28,0.0,1.83,99.23,2018-01-08,Delhi
11.94,22.85,4.04,38.1,0.0,1.9,99.43,2018-01-09,Delhi
12.56,24.14,4.85,32.67,0.0,2.59,99.38,2018-01-10,Delhi
13.25,25.05,5.02,29.87,0.0,2.54,99.21,2018-01-11,Delhi
15.13,25.39,6.48,28.98,0.0,2.09,99.14,2018-01-12,Delhi
14.88,24.42,8.21,32.37,0.0,1.75,99.15,2018-01-13,Delhi
14.12,24.74,6.49,31.34,0.0,1.62,99.16,2018-01-14,Delhi
13.23,24.11,5.57,31.28,0.0,2.32,99.16,2018-01-15,Delhi
14.54,26.17,4.64,24.56,0.0,2.05,98.92,2018-01-16,Delhi
15.02,25.33,4.58,27.04,0.0,1.36,99.07,2018-01-17,Delhi
16.6,27.65,9.54,26.77,0.0,1.48,99.08,2018-01-18,Delhi
15.33,26.04,7.78,33.84,0.0,1.9,99.17,2018-01-19,Delhi
13.98,25.46,6.06,26.3,0.0,2.27,99.05,2018-01-20,Delhi
14.24,24.47,4.71,24.45,0.0,1.47,99.02,2018-01-21,Delhi
15.6,25.29,7.99,21.64,0.0,1.02,98.85,2018-01-22,Delhi
12.97,20.29,8.27,41.81,3.1,1.84,98.7,2018-01-23,Delhi
12.18,20.15,7.17,70.48,0.01,1.54,98.92,2018-01-24,Delhi
12.37,21.93,5.85,60.18,0.04,2.28,98.85,2018-01-25,Delhi
12.95,23.69,6.26,42.25,0.0,1.71,98.93,2018-01-26,Delhi
12.25,22.88,4.34,37.45,0.0,1.6,98.95,2018-01-27,Delhi
13.32,24.72,4.64,31.78,0.0,1.72,99.03,2018-01-28,Delhi
14.39,25.84,5.8,30.36,0.0,2.19,99.16,2018-01-29,Delhi
17.75,29.11,8.89,26.93,0.0,3.25,99.08,2018-01-30,Delhi
17.86,26.74,10.78,29.82,0.0,3.63,98.97,2018-01-31,Delhi
18.92,29.02,11.43,32.69,0.0,2.13,98.99,2018-02-01,Delhi
18.51,28.6,10.39,37.02,0.0,1.82,98.81,2018-02-02,Delhi
17.51,27.12,10.56,28.47,0.0,1.65,99.07,2018-02-03,Delhi
15.27,26.56,6.87,23.35,0.0,2.15,99.12,2018-02-04,Delhi
15.94,26.25,7.8,15.58,0.0,1.58,99.35,2018-02-05,Delhi
16.92,26.13,11.16,14.95,0.0,2.05,99.28,2018-02-06,Delhi
15.37,27.5,6.45,15.84,0.0,2.58,99.05,2018-02-07,Delhi
15.69,25.71,7.87,14.3,0.0,1.63,98.92,2018-02-08,Delhi
15.44,26.42,6.55,17.23,0.0,1.83,98.93,2018-02-09,Delhi
17.38,27.52,8.57,17.2,0.0,1.34,99.18,2018-02-10,Delhi
19.17,28.25,11.54,19.29,0.41,2.14,99.09,2018-02-11,Delhi
16.99,24.03,12.51,61.11,2.89,2.81,99.28,2018-02-12,Delhi
16.7,25.22,10.62,61.56,0.03,1.48,99.75,2018-02-13,Delhi
15.98,25.48,8.36,41.62,0.0,2.96,99.73,2018-02-14,Delhi
17.39,26.13,9.64,44.8,0.0,3.01,99.52,2018-02-15,Delhi
18.72,27.68,11.2,43.27,0.0,2.27,99.37,2018-02-16,Delhi
19.84,30.29,12.66,34.18,0.0,2.48,98.84,2018-02-17,Delhi
18.94,29.63,10.77,23.4,0.0,2.03,98.79,2018-02-18,Delhi
19.66,29.7,12.39,19.23,0.0,1.58,98.94,2018-02-19,Delhi
21.17,31.01,11.77,27.18,0.0,1.53,98.89,2018-02-20,Delhi
23.15,32.69,16.05,27.47,0.0,1.59,98.68,2018-02-21,Delhi
23.03,33.09,15.13,30.98,0.0,1.63,98.57,2018-02-22,Delhi
24.59,33.42,17.58,23.58,0.0,1.0,98.6,2018-02-23,Delhi
24.96,32.23,17.37,23.92,0.0,1.53,98.81,2018-02-24,Delhi
23.86,32.07,17.44,29.62,0.02,2.12,99.07,2018-02-25,Delhi
21.07,30.2,12.69,34.58,0.0,3.12,98.92,2018-02-26,Delhi
23.31,32.67,15.0,37.43,0.0,2.29,98.85,2018-02-27,Delhi
23.09,32.68,15.96,32.45,0.0,1.56,98.86,2018-02-28,Delhi
23.92,33.68,16.46,27.39,0.0,1.9,98.66,2018-03-01,Delhi
24.99,34.56,15.73,30.03,0.0,1.87,98.53,2018-03-02,Delhi
25.05,34.49,16.77,30.14,0.0,1.75,98.36,2018-03-03,Delhi
24.22,32.88,17.32,39.67,1.52,2.47,98.47,2018-03-04,Delhi
21.66,30.84,13.89,34.39,0.0,2.08,98.87,2018-03-05,Delhi
21.34,30.51,13.63,28.9,0.0,2.68,98.93,2018-03-06,Delhi
22.04,33.06,12.38,26.07,0.0,2.46,98.83,2018-03-07,Delhi
23.93,33.72,15.35,22.7,0.0,1.41,98.96,2018-03-08,Delhi
24.56,34.33,16.81,23.63,0.0,1.88,98.94,2018-03-09,Delhi
24.36,34.84,15.33,25.3,0.0,2.61,98.82,2018-03-10,Delhi
24.4,34.57,15.28,28.41,0.0,2.39,98.73,2018-03-11,Delhi
25.38,35.78,16.34,26.39,0.0,2.29,98.72,2018-03-12,Delhi
27.11,37.41,16.38,19.11,0.0,1.66,98.56,2018-03-13,Delhi
27.27,37.46,17.74,16.57,0.0,1.82,98.39,2018-03-14,Delhi
25.5,34.83,16.63,20.77,0.0,2.37,98.44,2018-03-15,Delhi
25.09,34.02,17.61,23.87,0.0,1.88,98.5,2018-03-16,Delhi
23.13,32.42,15.13,20.86,0.0,2.75,98.65,2018-03-17,Delhi
24.24,35.41,13.85,15.55,0.0,2.48,98.78,2018-03-18,Delhi
25.99,36.54,16.39,17.47,0.0,1.84,98.91,2018-03-19,Delhi
27.99,37.64,16.85,20.98,0.0,1.49,98.58,2018-03-20,Delhi
27.86,35.79,21.78,26.6,0.03,2.12,98.36,2018-03-21,Delhi
25.76,33.88,17.31,35.58,0.01,1.96,98.45,2018-03-22,Delhi
24.56,32.85,16.9,30.57,0.0,2.2,98.57,2018-03-23,Delhi
25.28,34.71,16.27,25.77,0.0,2.34,98.87,2018-03-24,Delhi
26.24,36.13,17.58,22.24,0.0,2.68,98.95,2018-03-25,Delhi
26.3,36.55,17.28,15.95,0.0,2.74,98.78,2018-03-26,Delhi
27.67,39.21,16.72,12.78,0.0,2.04,98.47,2018-03-27,Delhi
29.76,40.51,22.67,9.59,0.0,1.83,98.37,2018-03-28,Delhi
28.06,38.2,18.22,14.36,0.0,2.8,98.34,2018-03-29,Delhi
28.17,39.11,17.55,12.72,0.0,2.54,98.1,2018-03-30,Delhi
28.24,39.0,17.42,11.26,0.0,1.8,98.31,2018-03-31,Delhi
27.83,36.91,18.29,21.41,0.0,1.97,98.5,2018-04-01,Delhi
29.12,37.82,19.47,26.81,0.0,1.36,98.51,2018-04-02,Delhi
30.07,39.17,21.76,26.52,0.0,1.38,98.38,2018-04-03,Delhi
31.96,41.09,24.06,23.78,0.0,1.35,98.14,2018-04-04,Delhi
32.08,40.16,24.21,23.3,0.0,1.12,98.0,2018-04-05,Delhi
31.79,39.28,25.34,26.93,0.81,1.42,98.18,2018-04-06,Delhi
30.1,37.68,21.89,33.95,2.16,1.32,98.45,2018-04-07,Delhi
29.74,37.55,21.88,38.13,1.26,2.17,98.5,2018-04-08,Delhi
29.02,35.18,22.26,44.64,8.99,1.42,98.55,2018-04-09,Delhi
29.1,36.34,19.95,43.68,3.29,1.06,98.43,2018-04-10,Delhi
29.74,37.22,23.18,38.74,2.55,1.08,98.37,2018-04-11,Delhi
28.01,35.37,21.73,42.36,0.06,1.38,98.4,2018-04-12,Delhi
27.41,36.45,19.01,27.31,0.0,2.24,98.46,2018-04-13,Delhi
28.78,38.31,19.5,25.29,0.0,2.3,98.33,2018-04-14,Delhi
31.13,39.85,21.32,26.41,0.0,1.72,98.26,2018-04-15,Delhi
32.55,41.24,25.23,25.03,0.0,1.58,98.28,2018-04-16,Delhi
32.78,40.63,25.19,24.26,0.14,1.73,98.34,2018-04-17,Delhi
32.32,40.21,25.53,24.04,0.0,3.97,98.34,2018-04-18,Delhi
32.49,40.94,24.21,21.16,0.0,2.57,98.0,2018-04-19,Delhi
32.8,41.74,25.04,17.83,0.27,3.94,97.87,2018-04-20,Delhi
28.49,36.88,19.07,15.34,0.0,2.81,98.34,2018-04-21,Delhi
28.34,37.16,19.67,18.21,0.0,3.65,98.43,2018-04-22,Delhi
29.03,38.8,19.64,16.13,0.0,3.25,98.35,2018-04-23,Delhi
31.23,41.99,20.6,12.46,0.0,2.66,98.19,2018-04-24,Delhi
33.39,43.42,22.39,11.03,0.0,2.16,97.93,2018-04-25,Delhi
34.94,43.56,25.15,10.14,0.0,1.36,97.79,2018-04-26,Delhi
33.36,41.4,23.66,16.51,0.0,1.88,98.1,2018-04-27,Delhi
34.82,43.47,26.19,20.6,0.0,1.7,98.03,2018-04-28,Delhi
34.98,43.87,25.5,20.63,0.06,1.94,97.79,2018-04-29,Delhi
35.34,43.13,26.63,19.13,1.28,1.62,97.65,2018-04-30,Delhi
34.5,43.01,25.34,23.39,0.0,2.17,97.92,2018-05-01,Delhi
32.92,39.77,25.37,30.27,5.29,1.97,98.06,2018-05-02,Delhi
32.51,39.26,25.57,38.08,0.43,2.62,98.14,2018-05-03,Delhi
32.62,39.65,25.31,38.9,0.25,2.29,98.17,2018-05-04,Delhi
34.05,41.03,27.13,28.73,0.0,1.1,98.12,2018-05-05,Delhi
34.8,41.92,28.01,22.1,0.0,1.27,98.1,2018-05-06,Delhi
34.03,42.14,26.02,21.37,0.0,2.31,97.97,2018-05-07,Delhi
31.16,39.4,25.68,28.65,1.53,2.51,98.03,2018-05-08,Delhi
31.74,39.7,24.16,30.04,0.46,2.02,98.22,2018-05-09,Delhi
32.91,40.81,24.14,26.2,0.11,1.91,98.3,2018-05-10,Delhi
35.48,43.76,25.95,19.93,0.0,2.02,98.02,2018-05-11,Delhi
37.2,44.94,29.26,18.09,0.0,0.94,97.95,2018-05-12,Delhi
36.08,43.98,29.5,21.22,1.19,1.19,97.9,2018-05-13,Delhi
33.58,41.22,25.16,26.32,0.18,1.33,98.06,2018-05-14,Delhi
34.8,41.97,26.87,21.54,0.0,1.31,97.96,2018-05-15,Delhi
35.63,42.92,28.74,22.56,0.15,2.49,97.81,2018-05-16,Delhi
35.95,44.06,27.2,18.47,0.0,2.58,97.84,2018-05-17,Delhi
36.0,43.17,28.91,18.46,0.06,2.05,97.77,2018-05-18,Delhi
36.14,43.48,28.18,21.52,0.1,0.98,97.78,2018-05-19,Delhi
36.41,44.23,28.73,18.41,0.0,2.89,97.91,2018-05-20,Delhi
36.6,44.67,28.13,13.52,0.0,3.25,97.95,2018-05-21,Delhi
37.47,46.11,27.93,13.5,0.0,2.25,97.85,2018-05-22,Delhi
37.97,46.02,29.12,14.37,0.0,1.32,97.72,2018-05-23,Delhi
37.66,45.47,30.68,10.03,0.0,2.61,97.65,2018-05-24,Delhi
36.67,45.94,27.39,8.74,0.0,1.95,97.68,2018-05-25,Delhi
37.01,46.54,26.73,8.72,0.0,2.07,97.61,2018-05-26,Delhi
37.71,46.47,30.7,7.26,0.0,1.83,97.55,2018-05-27,Delhi
37.03,45.36,27.07,10.22,0.0,1.55,97.34,2018-05-28,Delhi
38.17,45.7,30.34,11.06,0.0,1.52,97.3,2018-05-29,Delhi
35.83,42.99,28.45,21.08,0.0,2.5,97.51,2018-05-30,Delhi
37.57,44.21,29.9,24.3,0.0,1.7,97.67,2018-05-31,Delhi
38.2,45.33,31.14,20.45,0.13,2.31,97.71,2018-06-01,Delhi
34.29,41.12,28.18,42.16,7.29,2.33,97.81,2018-06-02,Delhi
35.1,42.17,27.61,34.38,0.0,1.96,97.56,2018-06-03,Delhi
36.65,43.08,29.73,32.14,0.0,2.77,97.55,2018-06-04,Delhi
37.67,43.53,31.86,33.7,1.64,3.09,97.72,2018-06-05,Delhi
36.0,41.09,31.78,43.12,6.98,2.03,97.86,2018-06-06,Delhi
36.18,42.35,30.24,43.66,0.06,1.57,97.49,2018-06-07,Delhi
37.75,43.95,30.95,33.4,0.05,2.37,97.17,2018-06-08,Delhi
36.33,40.57,31.68,45.19,6.12,2.12,97.1,2018-06-09,Delhi
34.67,39.9,30.14,51.0,0.42,1.68,97.17,2018-06-10,Delhi
36.28,42.25,30.49,38.88,0.0,3.24,97.02,2018-06-11,Delhi
38.06,45.56,30.19,29.76,0.0,3.27,96.75,2018-06-12,Delhi
38.44,44.6,31.42,27.13,0.0,5.35,96.79,2018-06-13,Delhi
37.39,43.05,32.84,29.15,0.13,4.84,96.99,2018-06-14,Delhi
36.77,42.03,32.29,31.15,0.0,3.67,97.17,2018-06-15,Delhi
37.21,42.6,32.95,31.85,0.02,3.87,97.39,2018-06-16,Delhi
35.73,40.76,30.69,38.29,0.01,2.79,97.48,2018-06-17,Delhi
35.7,42.26,29.58,36.37,0.0,3.02,97.51,2018-06-18,Delhi
35.72,42.59,28.85,34.97,0.0,2.79,97.52,2018-06-19,Delhi
37.48,43.78,30.85,32.43,0.0,1.81,97.59,2018-06-20,Delhi
38.42,44.76,32.22,30.44,0.0,1.85,97.54,2018-06-21,Delhi
39.3,45.74,33.17,24.76,0.01,1.42,97.43,2018-06-22,Delhi
39.85,46.46,34.2,21.58,0.0,2.32,97.35,2018-06-23,Delhi
38.92,45.28,33.5,21.85,0.0,2.93,97.36,2018-06-24,Delhi
38.84,46.26,30.8,26.32,0.01,2.74,97.14,2018-06-25,Delhi
33.08,35.36,30.9,49.33,3.65,2.76,97.26,2018-06-26,Delhi
33.59,38.23,29.08,54.61,8.55,1.91,97.41,2018-06-27,Delhi
